,f1,f2,f3,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s,iqa
0,1.616963022210368,2.8977645044978795,0.5346071940701653,0.65475585457,-7.453106481009053e-07,0.1560831534007027,-0.00788597159380449,0.034410914355805455,2.0136644832941478e-06,-7.000975312256522e-07,-0.056410523780519556,0.019389067869129514,2.179137210516109e-06,0.01740370487638403,0.010565921026513296,-2.8779697476017583e-06,1.8583766260428512e-06,-0.023195457998819186,-0.03872114306972278,0.08505609031423578,-1.4471191997203367e-06,-9.659154862664084e-07,-0.1219235858630883,-0.028707596380022,1.9365622477643432e-06,-1.1316164887074855e-06,0.14554146810089624,0.06514565917621146,-0.48013281356
1,2.2927445012455863,2.868089500595753,0.7634443017958796,0.42222874595,7.333817368324058e-07,0.15616209104122736,-0.005893450711810057,-0.049852271516219,1.1568929627352662e-07,3.8019736956261846e-07,0.06528455512524721,0.014617068206112844,-3.74451432566536e-06,0.17322208787110574,-0.00993066936850806,-4.2267030919058204e-06,1.4309847432010888e-06,-0.18918337511096872,-0.04395456111211227,0.08858293378013726,5.939223512997305e-06,-9.660643045153944e-06,-0.09832551800340812,0.01995846936479984,7.247318451242881e-06,-4.954603913272643e-06,0.16214017397354816,0.03734163316650504,-0.48495649286
2,1.8768963528713782,2.678396804270268,0.7820929444854078,0.5300400474,-3.668695763431318e-07,0.17794078454853568,-0.006711416145379366,0.004805540771184386,9.747136872291626e-07,-8.935998979476033e-07,-0.015298421226602884,0.013678302744797697,-1.3084141111709136e-08,0.1101298607060231,-0.00019320094417111803,-1.578115119008438e-06,2.5740959126490293e-06,-0.1151308202890121,-0.032230883962689985,0.17504679516718838,3.1105155351526004e-06,-9.582774633401916e-07,-0.22982432787960944,0.003115793302850333,2.6419971226115576e-06,-5.297356318024718e-06,0.253639197690153,0.0547545845239966,-0.48915085515
3,1.8215725126136177,2.515957593345709,0.6724220286097994,0.55622108436,6.35859316339138e-07,0.17477700795305368,-0.009327023949497755,0.012519357151038567,-7.576985978054701e-07,-6.359223555611446e-07,-0.02324368738499685,0.017571079967156972,-8.337267928381492e-07,0.09019095256889521,0.003768875591616161,2.2351900350014883e-07,1.0151542745819044e-06,-0.10101941637830932,-0.029480572514085236,0.1602931434177597,-2.2680715889144485e-06,2.312680561777036e-06,-0.21569628068437272,-0.0005456335302789097,-4.0157051984816695e-06,-2.370417057731277e-06,0.23753550282498473,0.027089428720446285,-0.48785351194
4,2.031804052031453,3.0073638011379025,0.9778832935467052,0.48017022053,1.139201973272136e-06,0.17584265544556069,-0.0029309154256921405,-0.01617579569286127,-9.240780972029638e-07,1.0026031049643677e-06,0.00997333768991039,0.006952052447386819,-2.365715611061615e-06,0.14867030878233042,-0.010324264672117387,-1.4938261759309821e-06,-3.3820468642493536e-07,-0.14334363199386171,-0.044683717934502265,0.17250513561004394,4.2767402999638174e-06,1.0927688908824128e-06,-0.21888624493137543,0.010827128750377247,2.163473540719671e-06,-3.990775136354235e-06,0.2528017912151105,0.13516228788633258,-0.4896687341
5,1.8940227928408373,2.7805977436802696,0.7806855176595201,0.52600503605,2.265424819728433e-07,0.17719071071585477,-0.0076763582535189084,0.003129658388385097,-1.1845780877868139e-06,-1.3701935673759233e-07,-0.011556328410106837,0.015253141719082078,-1.1832658258782095e-06,0.11381949866377133,0.0003463324466915608,3.060318623711679e-06,3.331753691451895e-08,-0.12048386700209289,-0.033540752428172615,0.17599279996521788,2.790618346865563e-06,4.68973401334526e-06,-0.23076664484413265,0.003104637144698081,-2.1124266076054036e-06,4.3261311019939125e-07,0.2557864824447551,0.052202085257801914,-0.48984629328
6,1.9531611032176759,2.5511860193065896,0.9339128171415075,0.49528733221,-1.100869950063782e-06,0.17954204256077994,0.0007310645544395741,-0.00944400750686751,1.5473640010575904e-06,-1.2527353979413544e-06,-0.007551052744583755,0.0021558645409341464,9.570139253914367e-07,0.13594192154278564,-0.009991957765793357,1.7681327610044626e-06,6.537828014275169e-07,-0.1228702897856849,-0.03749424936290481,0.1781165932967008,5.99687947491324e-06,-6.5950682049010246e-06,-0.23214147194729823,0.007943175202192504,-8.379102363561597e-06,1.7274347291449947e-06,0.2550680734953641,0.1254630863972312,-0.48696976004
7,1.9864929385523307,3.4729199864761235,0.42512093611899765,0.57281741926,2.7191933014980574e-07,0.15219807020162557,-0.021289361568405645,0.0016061975593440882,-9.673011500183878e-07,1.7991908380449934e-06,-0.00037157390457324843,0.03815169451831697,-2.527617999853113e-06,0.09991531244230585,0.013233783300892444,2.583553541172657e-08,-4.5570965260464134e-06,-0.12126486171079089,-0.044296814935577786,0.14859079398995295,3.5348751497866384e-06,-3.6577137625355183e-06,-0.20939795226259086,-0.0032459412553031523,4.79555015275714e-06,1.217105297543012e-05,0.23690252849963767,-0.011541636960917864,-0.47751089821
8,1.903239699779159,2.6284011360054627,0.8089327777077563,0.51743045713,1.2572316070505463e-07,0.17821608174967374,-0.004973327924929077,0.00011776026023208914,7.533119450572859e-07,-3.4526839712227045e-08,-0.01084237122491154,0.011031803511828864,7.594955444125491e-07,0.11919530434052557,-0.0025080548735270628,-2.8170188038373124e-06,3.812628922915009e-07,-0.12111673887354388,-0.03264104028372644,0.17699734775095705,-5.18192146961967e-06,-1.6705217371675803e-06,-0.23074326192714145,0.005313169417139936,2.5386204653123533e-06,-7.677515032314574e-07,0.25559575233827064,0.06595674358926847,-0.48868613851
9,2.1256307436632644,3.495463009709189,0.7178448581149508,0.47369860882,9.289008979090907e-07,0.16458305623894323,-0.015318220195660882,-0.022696272493178668,-8.061159419980158e-07,9.165518660644563e-07,0.037618224425258695,0.025551701695731076,5.440972492059756e-07,0.15473181450327056,0.0016409215936243286,1.6173186803094196e-07,-2.6291851156081824e-06,-0.1749565294466864,-0.03246954858406982,0.1524262662799899,-5.31290758747641e-06,1.2760443689651669e-06,-0.19204813210820035,0.013999497330064751,-1.8203675090264416e-06,9.934301916504845e-06,0.2162951701493489,-0.008649710562584612,-0.48844759183
