,f1,f2,f3,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s,iqa
0,1.7169801391501756,2.8977645044978795,0.5004536786056317,0.63691382224,-4.15376892673458e-08,0.15743133169905138,-0.010838102579098754,0.027689271274613247,-6.342362116492095e-07,-3.2975007269545094e-07,-0.044832204164442384,0.023950042076205203,-1.4441742900890564e-06,0.03850845176599916,0.011717242633100304,1.3255852633817572e-06,-2.309734864747367e-07,-0.048798173928230416,-0.04193633752759229,0.10914362447147077,2.953276458148476e-06,-1.7967377964554869e-06,-0.15567326987438176,-0.025070730126104127,-9.557918960653118e-07,1.5280553044549544e-06,0.18330979733895028,0.052096066430811966,-0.48329397268
1,1.9952769005395277,2.868089500595753,0.9181738153124185,0.48880895508,7.595935282572741e-07,0.17685699909245348,-0.003311068712897606,-0.011926800748643059,1.0039257327198658e-06,7.623520897031475e-07,0.0042452700942522984,0.008156077499028712,-5.792282078628808e-07,0.14171991444731505,-0.007524926243494173,-1.6645369713162007e-06,-1.1911496269323693e-06,-0.13873657471039344,-0.040563031573992776,0.17619736518564352,3.217184659466996e-06,9.508421995282457e-06,-0.22546863615610616,0.00844807348061244,-8.118610847398213e-06,4.421503506455377e-06,0.2578333946343772,0.10982264069709151,-0.48964756869
2,1.8877857855487428,2.678396804270268,0.7763787750966343,0.52614934333,6.610734586826039e-07,0.17746496394316774,-0.006902730477140538,0.003211182057919258,-3.2963158942464516e-07,-1.288839699347204e-07,-0.012738166289912325,0.013973028174483619,1.1470957343630989e-07,0.1130501545844701,-0.00028301894472551196,-1.5057081105017984e-06,8.880797361712784e-07,-0.11860121652211823,-0.03237011806007445,0.17506958358517422,-5.115726008534075e-06,4.058893996753763e-06,-0.22957239252288256,0.0037996159988331036,4.5483993260337795e-06,-4.092569884911834e-06,0.2539992676848312,0.05274034848684865,-0.48921620618
3,1.5739974726494603,2.515957593345709,0.8050368643363156,0.62730684714,4.544270733684158e-07,0.17185904182815934,-0.004253171622944293,0.037852301019721604,-4.791788106425229e-07,6.879965237196058e-07,-0.06496886038955908,0.009861665471062162,-3.29985759114069e-07,0.021507901586975887,0.0034822127817258053,-9.71130528029932e-07,-1.2251376604699874e-06,-0.020606591238927118,-0.02457903984950462,0.1027839201670661,-1.74240776859099e-06,-9.905520302839012e-07,-0.1394648669654169,-0.011629865918546162,2.5848737505584652e-06,3.1675035902658144e-07,0.15240110091854644,0.058098644123481195,-0.4785220052
4,2.518683146161058,3.0073638011379025,0.7328676338686565,0.37811683029,-1.0591584512000007e-06,0.13636067703241564,-0.006496124588823912,-0.07512270129461485,-1.0941458710337446e-06,-5.675091230631172e-07,0.1053840970211663,0.017129525287142913,4.873100403099245e-06,0.16838355145173634,-0.014490037048686278,7.18592911631355e-06,-6.292585136164875e-07,-0.19433088873567794,-0.04815289026527058,-0.008639518309950408,-4.17226287990107e-06,-1.0103273269820566e-05,0.04324895702281523,0.026154646334584936,2.8313336108915375e-07,-6.040377558281123e-06,0.038560632517439,-0.0016512006932519047,-0.47984684412
5,1.9585840944941908,2.7805977436802696,0.7485378075361208,0.50532161838,-2.0131780070244132e-07,0.17378469333604563,-0.008928433946859993,-0.005988307299465844,7.93370151719292e-07,-4.652358976270579e-07,0.003222540456062,0.016960589886057996,-3.0051399884419897e-07,0.12901994190853044,-0.00027222847998093554,1.2421446533851101e-06,5.742083870456412e-07,-0.13879101814450695,-0.033647940307417926,0.1721313966031651,6.8613829709275256e-06,-1.1427734350340583e-05,-0.22358239618101897,0.007523337505780212,-8.392756886960622e-06,5.898280636273575e-06,0.2514570556288793,0.03825598941008413,-0.4899060153
6,2.0968609104788984,2.5511860193065896,0.8463362784013347,0.45758950893,1.3552132081817714e-07,0.1709706701284338,0.000842168287199456,-0.029112681580332516,5.305258128675857e-08,2.233147798665152e-06,0.023040275173135973,0.0055160162646700015,-4.315959564781327e-07,0.1601796911706553,-0.010510257841211386,-2.45106020853644e-06,-1.838092147551804e-06,-0.1590226834854937,-0.04458297064067569,0.14840377872338167,4.00978538768189e-06,4.295118437413595e-06,-0.19045183985743516,0.01047196830943083,9.333791584112786e-06,-6.471067867993268e-06,0.24149523551849417,0.10364373826902647,-0.4860227064
7,1.8540843495182924,3.4729199864761235,0.45769834042286023,0.60826848946,1.7533644298267648e-07,0.15726597019436206,-0.014913931517626718,0.016541781348088463,2.0766470214321475e-07,-8.729774464610961e-08,-0.026112030762149744,0.03152467173898087,-5.662176736399849e-07,0.06953735065524928,0.013729870456206737,1.632656115096712e-07,-1.6520090028328007e-06,-0.08485870042029452,-0.048825457334499334,0.13974950387370394,4.878761982737169e-06,-5.835703331110284e-06,-0.19850388151994128,-0.019855003019366213,1.5983693212991517e-06,9.84210068501907e-06,0.22965637697663238,0.0369829637161685,-0.48020947679
8,1.9038601816504233,2.6284011360054627,0.8085912186743598,0.51721694709,-5.855964984625983e-08,0.17818609021838186,-0.004981239758513924,2.606582403846954e-05,-3.062681480148882e-07,6.444071342367316e-07,-0.010697477922430578,0.011046927085582246,-8.628375605849808e-08,0.11935341276034145,-0.002512977097397338,8.689697936551262e-07,-1.1074805761873476e-06,-0.12131035175546642,-0.032654837288554506,0.1769669997098969,-5.911998905604062e-07,-1.3801121289462005e-06,-0.2306974155615564,0.005346672961682378,-1.664128969038795e-06,-1.0017700957839813e-07,0.2556077661000935,0.06586216962807367,-0.48868902662
9,2.3544739555704837,3.495463009709189,0.635812696179149,0.43115431445,-1.540620113496538e-07,0.14729417173434253,-0.021393679717068848,-0.048743364337751637,-1.065534575949749e-07,4.4061042431977387e-07,0.08180166856766956,0.029069805974061492,-1.7271977038359199e-07,0.16901965026841428,-0.002554192165139181,-6.756211844486e-09,1.4307142791402832e-06,-0.19438789724926905,-0.018383487161789842,0.07739545738205143,2.844397393617447e-06,-1.4478862735643925e-06,-0.0793855623833823,0.033027228691459985,5.76342207066048e-06,-8.252389622505105e-06,0.09146264362353376,-0.07729129364337398,-0.48253434306
