,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,iqa
195,2.8054440243390446,2.888203896640171,1.9640893152134273,2.042398825631963,2.6441063504104863,-2.0966988942800455,2.148197238220169,0.5969041668848736,-2.218588849784678,4.937771917961452,1.5996799449097463,-0.4288027053342366,4.585673832152173,1.6671625974078597,1.5192241798728046,4.55962445704377,1.4296292920977591,2.4988878465390014,7.270162490671908,1.389620715714912,2.375743274531061,5.783712336652616,1.5763573787279959,-0.8209971262854242,7.357496930845435,1.606795045769146,-0.16935356240142205,8.198688242740095,1.2621245357723387,2.5850641912372763,8.340564807889882,1.6276216929630885,2.3675675112984633,7.7463057134766675,1.2141517302441662,2.16900101956963,8.94958451661807,1.7564955060580825,-0.28319444497595647,8.388831422657342,1.3608622566148925,-0.1370803359731992,7.32178551005073,1.690265543476548,0.09842114460601577,3.8805888314545767,1.4676926863353177,0.4580750604253379,4.378668332798701,1.309182581483976,2.9098244236742814,-38.078132783
196,2.774049724304696,2.8546832323372175,1.8830277019233352,2.1104383185117292,2.5404299650896474,-2.2548383895285045,2.0636406301135186,0.5703625173259085,-2.203147218769311,4.879267364645897,1.6083418409795545,-0.44420552350570797,4.593944419895383,1.582347474882649,1.4818383343686878,4.546373945346738,1.4768290782307927,2.4385659969172186,7.124328893142248,1.4749062026968296,2.304413808417091,5.689032032376992,1.6307007483248872,-0.8531310666742296,7.443020700938037,1.6314769097176276,-0.20676885867812916,7.712742799086697,1.6841549989691074,2.1394039223852013,7.996782422922237,1.241177709489902,2.1788567603095306,8.372623903129044,1.5090376450526632,2.512585838190919,8.734067400762525,1.7962029150129322,-0.30669047697160073,8.56208965168668,1.403501134798859,-0.21155468329805346,7.700543760577912,1.7218267923308757,0.055282479906946284,3.925093084623941,1.4456141380466812,0.48294158079456334,4.46542723092005,1.4104408730051847,2.8673054398478803,-38.077810516
197,2.801600399320749,3.035349609405855,1.923782248226012,2.035813978596915,2.3985794565760585,-2.1268137478477676,2.0298280096256374,0.5204904183319562,-2.1813164630255497,4.946557297473146,1.5673744937661243,-0.3915386711068938,4.680904632588149,1.4373883249704769,1.5325131767843523,4.714531895930298,1.7457176415205555,2.4253138978926403,7.445366729695467,1.729984129708898,2.3187509366252184,5.745848936616511,1.5366907927420876,-0.8115095966217706,7.470971230222133,1.5557876872233556,-0.16564958692602658,8.620970760947612,1.5194355679443814,2.265160187600193,8.620022950576724,1.7913865448035238,2.546642427064104,8.320786228023124,1.8888165372264931,2.1548984264346815,8.139326392197361,1.3343781524647387,-0.0505066919039876,7.869759397808587,1.7190208222544454,0.03686266584337274,8.958756482784365,1.5992829463528422,-0.3401976864656502,3.8019617765414035,1.4930875018425454,0.4826758656488166,4.622993563643485,1.9152368006101572,2.7985292901318903,-38.071524692
198,2.9853964848352588,2.85153410619308,1.8597172437685405,2.1144253614226476,2.452708231652609,-2.1987437020807965,2.0834785436185443,0.5701896713690953,-2.311726486604117,5.091098593210974,1.5854290581609018,-0.3990224439590491,4.572562458852565,1.4684986264809943,1.4227233219922983,4.579265744937202,1.6559072312569834,2.39040510067126,7.264867449006953,1.5759555677827095,2.2508510576633562,5.9592800228992155,1.5787753638544348,-0.7905814237897885,7.658652699698487,1.5737458703112122,-0.16009419329914448,8.196054173485113,1.3371554918633766,2.2354308193164383,8.688802488932163,1.6961817335985818,2.418805542530287,7.998528739001177,1.6587969726800171,1.9907507560620008,9.172418569120639,1.6524549136885376,-0.307159804205945,8.243069400780204,1.3270752332264104,-0.09860020044518551,8.080862223988644,1.6799895747757492,0.07369666322953909,4.163886625440962,1.5520684217228216,0.43927504174743776,4.712788281511236,1.6744227530835873,2.7983126440707022,-38.081910356
199,2.7949535053841537,2.8139881333885475,1.8787408430225605,2.0588425267574704,2.613611149306201,-2.3376815311935495,2.1358804548892536,0.7250546898964823,-2.076602743030758,4.731621415004922,1.5089737822831903,-0.47559926374326106,4.455548649519319,1.4598803939322123,1.4299249924123023,4.503394998715225,1.7000678740631527,2.3882417448699345,7.037250046931255,1.8179997824151273,2.2470955401709474,5.658671237201906,1.6165126173867144,-0.8640021993575236,7.104028485281225,1.3927267407974324,-0.23294055424994164,8.455958566324458,1.6451124830656194,2.363719774503605,7.885721186588565,2.057186251391266,2.3589854124580847,7.620870719526819,1.8268926246130042,1.982615877479768,7.382063182539873,1.4564194247097142,0.04420402515137422,8.586119116807943,1.552714400685102,-0.334168922068659,7.917558984608333,1.143266835176022,-0.2548714332839146,3.9704693101820925,1.4024137169809268,0.45364952988251744,4.4503247047420205,1.8058172747459718,2.8144795039137804,-38.080675107
200,2.8844396022625767,2.9293680813112704,1.9759639004493714,2.0355666324563395,2.606425848720716,-2.12255255549927,2.0259441704333514,0.8562794830647193,-2.080452425675055,5.033204207013576,1.5125136966865957,-0.3823083518537975,4.560559101800083,1.5190969889149766,1.5841640102748786,4.457682882304727,1.6288138332573492,2.521605225911161,7.1419495738229255,1.5914287797894942,2.443824946871304,5.939598299551114,1.5260989730250716,-0.771696305705904,7.371403302806748,1.403003209789842,-0.12881903155939348,7.838062313932147,1.3575345157596215,2.3326738410660988,8.26418826240858,1.6096362642986952,2.649582693487899,8.093704051217612,1.7614191555406609,2.2643235282557597,8.006051711693118,1.6007050523652784,0.030330082247169942,8.964423147785348,1.3905132972432674,-0.28163204669954794,7.483461476384817,1.1922208165292354,0.062422789448888065,4.088589625212703,1.4755857705582112,0.4437375732885365,4.228415385019958,1.6984885471425022,2.963379549151407,-38.076464704
201,2.7611976913133827,2.8956382612713303,1.9237598496393147,2.013187245970226,2.416504356517787,-2.1680724559113536,2.007144472459636,0.5721590944433402,-2.193922750327196,4.804589186270895,1.5427144202231367,-0.5030363930554,4.617619931640353,1.624661288639453,1.5188784646524318,4.4458091362631516,1.569734022324354,2.4616194045539763,7.106381361159451,1.7108543802869438,2.4006593489596657,5.641250295426195,1.3661272111086882,-0.8753147954137143,7.066820280552654,1.7888323718181571,-0.3349998489640403,8.140687036966643,1.6353614546971404,2.164193975589821,8.49358655092054,1.5758117749279195,2.555318992176114,7.7979328144464155,1.9691152372830347,2.4256141391795274,7.405034023669283,2.0794962840802946,-0.28048667084375617,8.605785799127974,1.7391478845098896,-0.4746155011244952,7.6224913646005055,1.6695776746323066,-0.07708093829965662,3.965706774660217,1.8222056524688957,0.36890744561755734,4.248045483966161,1.4849666957393324,2.888111540482548,-38.07070517
202,2.79818735989987,2.8458453614901424,1.801338968450817,2.067919967680875,2.6546246698819203,-2.3295438716519765,2.0130196263031737,0.6391761980338524,-2.1117012574092078,5.029263183963919,1.5312055993347653,-0.39170264148631856,4.65571263774406,1.6309898037998392,1.3635720576558368,4.5611404897609065,1.4154825886475217,2.2770938247047905,7.192535489938682,1.463679388176967,2.1662669178475347,5.951143948162251,1.5201911527246847,-0.7926675389096939,7.4648865708528955,1.5821450146753595,-0.14065850571550173,8.004211146919603,1.7100837913390772,2.0881777631636864,8.141821389115226,1.311162105334542,1.9809028896546645,8.262663016047911,1.3921415181401706,2.398592137404907,7.847448804074834,1.7088935531714515,0.08293643048433784,8.804293475592887,1.7149350701726207,-0.2858578652207062,8.750783470659533,1.3679083802433138,-0.1664268088002416,3.890294424067913,1.6130554122495022,0.49216719480216053,4.79014115634812,1.391064724696309,2.687170032201324,-38.07624705
203,2.800728401825512,2.9212898371835565,1.9222658321867843,2.0711277631359977,2.529834711713447,-2.0374441881983434,2.05699184269397,0.77096312200443,-2.368476313599722,5.005799255287023,1.5939364900547475,-0.3995911190272492,4.566808897966236,1.4567044764736745,1.5129964248501668,4.681099931060664,1.7099091214869269,2.478545299225194,7.231665107095701,1.7695939603616266,2.30734682030305,6.027160236338272,1.6511909021171118,-0.7635182237204612,7.403715198342369,1.5056254269408798,-0.15276017246724263,7.866385117479147,1.9790908693977876,2.1210181080201993,8.233104943565586,1.555243145163327,2.2105341248648482,8.391872233480635,1.7942664657262335,2.5231478458063448,8.991221182932387,1.4420386481246992,-0.32052194969120473,7.607354163664996,1.2934452488770896,0.04027538953475347,8.354122274323842,1.7293489134153288,-0.06677840420229082,3.954527237258957,1.4825078243987408,0.48267003983609946,4.7016025199598666,1.798891013058267,2.8819508955310087,-38.073299786
204,2.787151929771063,2.941315460819286,1.7959778713412882,2.085974334602919,2.672068999038303,-2.327740426166207,2.051571661106191,0.6618609427656075,-2.1015074680988177,4.839166515950584,1.6887406764911455,-0.45610992070953993,4.667751292985039,1.6315167733787301,1.3849350830606495,4.604765099653361,1.5590466521146578,2.3440557781916826,7.379069830437853,1.5997826036438665,2.270457703974613,5.668767028567616,1.6627026995794025,-0.8709261980390056,7.338246961911718,1.8166940707107966,-0.19710336332035036,8.365646806448387,1.55484271127034,2.0300823182426257,8.478923364389079,1.4475066762357685,2.4274063126317658,8.249356278722873,1.8317537855942068,2.33013370925804,8.854773085321632,1.7450224147271538,-0.34120509537110705,7.794116697643668,1.717268929489341,0.06409625190155466,7.747904074084178,2.084622979091221,-0.13425211630554085,4.028333217814834,1.5464176191109624,0.43487389327172316,4.4534025346677435,1.5593329195840548,2.7836901649713193,-38.077996006
205,2.7864061369744677,2.8209364216585526,1.9526553379562535,2.07021976610476,2.547524497725856,-2.104203285709449,2.0964047921471773,0.75868307466986,-2.2543630506175534,4.773625489606845,1.6369297703512289,-0.44817628820106087,4.569133075540647,1.6310288498429566,1.513100398470665,4.517674778548776,1.509496507724107,2.507575576508031,7.133738146375164,1.6064161563438264,2.37825356712875,5.592369173305019,1.535419963911332,-0.8505314497271511,7.226740396583925,1.8021227638890742,-0.2231281104537977,7.683266223004985,1.4497243285395955,2.1566187544194997,8.269769064524908,1.5039314733482099,2.5845574898049364,7.967326932251981,1.8588158349278079,2.314190247383482,7.584240351492762,1.8203807637077092,0.06730096427690818,7.904553836802417,2.029361928893916,-0.3235657996487022,8.962217158754054,1.664378077240732,-0.2877024779787851,4.102050919954867,1.6439000854177634,0.4500062276805624,4.610318316769846,1.4569108082626545,2.93546799850301,-38.074370838
206,2.6878436493404947,2.8727255899407944,1.9646977429466876,2.096074309727797,2.385129959684066,-2.11907613856592,2.077133981956563,0.6051212788334103,-2.1887470772757704,4.770607916289621,1.5417498865112174,-0.42810069528247846,4.600886689300553,1.64735389044186,1.5435004561681547,4.4386191359086595,1.4993977880696663,2.524910165297621,7.110280336679423,1.5069883109663227,2.392561811922295,5.595961540359894,1.5780618331622964,-0.8462632569897364,7.131884007217127,1.5024267870933952,-0.16068425063274155,8.44421177503917,1.5199081456317827,2.59830330895989,7.905566225180882,1.7058933182108051,2.2365028650240655,7.869983366550584,1.2746891321296006,2.260622343903913,7.7204346584971,1.7117387724269009,-0.008892954667996923,8.739966204559927,1.4839970946864909,-0.31761251144817343,7.297482281882871,1.2728615392147138,0.0075188125979826605,3.941800662332396,1.4708177641322941,0.4440306845702014,4.520734838152625,1.4672795552847064,2.946808899669942,-38.070749751
207,2.7809385832109585,2.857127167172031,1.8513862257789881,1.9753930059189024,2.664650653415599,-2.315603208157837,2.0963485784237124,0.6938298192095946,-2.0948957614742896,4.952073732229825,1.5776657260108893,-0.4137502901501431,4.658969817607435,1.4932390297026232,1.4470877047874369,4.3595047880268485,1.863626722408527,2.3809532377464513,6.774782540913717,2.067255222628501,2.2038434839378245,5.810341502334642,1.5368649686205962,-0.8158665566432172,7.416294880091865,1.6111896042208995,-0.1565522262378098,6.722756662793675,2.256614124867208,1.9006916858977163,8.150377383692357,1.87836911356725,2.1100167449397342,7.943948994039895,2.152030620661188,2.465521529165892,7.664037721623676,1.6333625188184981,0.12393928651978943,8.620191351946492,1.8046730973970169,-0.21708409329983425,8.580239195700122,1.405809275443638,-0.24159435309284621,3.9210195986208927,1.539097304667058,0.4649130925184611,4.044320313299309,1.9897235422609991,2.860057302059102,-38.069146365
208,2.8293491834620994,2.9034047769248277,1.8419899446320955,2.1077368589075456,2.4671287340718835,-2.254310661268208,2.050890093254287,0.5762364974848958,-2.3780899705709366,4.943758329527523,1.542087384121493,-0.4213725141211744,4.729818409116785,1.6300698000401188,1.428286709369508,4.615448630691014,1.5855992370101297,2.398039819749519,7.359764481457672,1.6493282162160499,2.290404563268222,5.773180751050414,1.5594786619651768,-0.8291755796945541,7.4564199181631166,1.5418916398403881,-0.1917076691791048,8.757365450763535,1.4626092859468276,2.3664249322899384,8.155203496162324,1.8722520875010176,2.40161938494207,7.979306116691163,1.647483020115563,2.0414502329590496,7.806605723467793,1.6647449142393071,0.04161589040487992,8.96574603389665,1.6460642596770416,-0.32217352498436763,8.264593387237689,1.3117924990072758,-0.16937995333027422,3.7552529101556087,1.5923411111030885,0.47347595146315574,4.401488594686673,1.5468519974193067,2.811651263857357,-38.0759345
209,2.78685145822721,2.9244059763496986,1.924405113262973,2.0171921327308215,2.6711945202225156,-2.2732451649596426,2.1119953187891896,0.5797848264922129,-2.0446635920901413,4.924997178132645,1.7760776166245134,-0.4197813433595839,4.618435750323406,1.795274900411386,1.538739678793537,4.581770664855208,1.3125618376118695,2.421888099695016,7.235548616663038,1.3273290822964188,2.2764308882885693,5.809580264199656,1.8474472635821233,-0.8343160477650372,7.336091572004937,1.6952257242961368,-0.16695525048576526,8.367652013279834,1.295201315413714,2.510928459974725,7.788035496280655,1.5723564899321876,2.167108742477424,7.882806056931952,1.163708016073908,2.058693992436209,7.626972798626347,1.8023426187485658,0.10056856963544339,8.758098161230102,1.812084081167192,-0.304636858267132,8.179179579244149,1.4474360973237805,-0.20284076664937623,4.0416585690603,1.406926526625921,0.36284012986657715,4.596023338703526,1.2160698351198411,2.8632815960839357,-38.076109105
210,2.724215705655204,2.8382484842845632,1.8574312410409626,2.0182292705060307,2.4966059718028677,-2.0601017064966287,2.1096225704495724,0.5702999186198255,-2.356433413023246,4.829530728637037,1.6687258757462842,-0.46260595404142707,4.572600336066552,1.5637185296606029,1.429504211870006,4.638756103811086,1.6383696600433777,2.396619716901488,7.366321382483429,1.647235003107818,2.2798620287496396,5.62601840480183,1.7412155544889318,-0.8884482540461682,7.39002523261481,1.671058327179209,-0.23835710568394672,8.63672506692486,1.762688405591786,2.4506373376684705,8.04844228783445,1.7728172268705251,2.052457391619154,8.30792144967995,1.407535350006489,2.2898951239830834,7.704113977477363,1.5698912974442834,0.014668840421200046,8.300557200800348,1.910531155638145,-0.21015807746950244,8.76859821502217,1.5563305969115149,-0.38921422737188294,3.8661672125925546,1.5357992428817104,0.43737817223765046,4.800489466397556,1.6202063320343245,2.810220837665498,-38.072884671
211,2.7489403670248027,2.9532949185487274,1.921622806240906,2.1146313978669813,2.574778280627435,-2.0217118825868248,2.0441116040964995,0.5129301922525296,-2.1313744105240002,4.83540039652113,1.544770757772936,-0.4583054755105976,4.7343734433517195,1.6833013201266012,1.5499111371245293,4.606097629533368,1.438639073722911,2.472902398122569,7.225515304821536,1.3550042962097364,2.3411976916597044,5.701969185955837,1.573082660070992,-0.8725980037798191,7.153122616063651,1.461114388717777,-0.17406731662461342,8.572501528731394,1.5752583004932388,2.396670983130217,7.792432724766768,1.3017812584323796,2.0613180218174083,8.210505326817682,1.1589016768450568,2.466139558990103,8.48469310959074,1.2919651295284582,-0.2612046539967822,7.313661982477295,1.43578503442288,0.11594804873352607,8.608115904226626,1.6591361666937223,-0.17663887174408394,3.9356975352786163,1.5001725272394362,0.44734013424222796,4.48780752406999,1.296727742554527,2.8743248922946707,-38.076843203
212,2.870707331553397,2.8331595635648803,1.9134002640339343,2.0863860157706746,2.5243291893530597,-2.11896818023426,2.0497161612061343,0.7600159580861645,-2.121970355613199,5.0440429397726225,1.4451133357504031,-0.3677958448649821,4.465917428717093,1.4788220170899928,1.480396280966553,4.481650349543534,1.7201192836175205,2.4565149420569887,7.199285626423003,1.8040523761662488,2.3371039794552027,5.946703594695769,1.3147478605276703,-0.7439624307416064,7.40305099439648,1.5252286945537465,-0.12168569361013887,8.20435799699834,1.6177943886701869,2.1860157139103773,8.536065685317755,1.7534480534212238,2.557199350200603,7.682181338849083,2.0449051515522902,2.2257690086634763,8.97277505084515,1.5266841008644538,-0.27372479057865184,8.020245461870953,1.3495275604130468,0.08573834360947324,7.825884312157184,1.775381839516015,0.0009459523776158993,3.8927527963223265,1.7051353996671368,0.4370315152903282,4.315502721055595,1.8144823634085798,2.8868042414724098,-38.080427393
213,2.7929704618963305,2.8410729807138777,1.8651053160931208,2.104476256236073,2.408249349001659,-1.9573614382812194,2.0422965378118256,0.5726064126743008,-2.1421158308132746,4.763519795952648,1.6196335470801018,-0.4764900147248658,4.498641385291008,1.688283986686761,1.4673074491226343,4.474169543989293,1.2916762618234285,2.3501648975541527,7.181383454835018,1.3416200271637702,2.22320012131337,5.486593223036667,1.5745945678314681,-0.9034498973644536,7.161335253604337,1.673415664884588,-0.2408714999484834,8.545059242085344,1.1931505206737578,2.357665370872925,7.991804825497414,1.5835566227076299,2.2577598375885715,7.838673712757575,1.3201695246170548,1.9474775949267022,7.710080272631955,1.4746036833541292,-0.05563704806846504,7.517475173351265,1.9114072708468277,-0.08721867846775268,8.755551427640876,1.6672343501225835,-0.41654082851655205,3.9971446606246173,1.6530036912956105,0.44314291489258373,4.478870580671169,1.0632827795305972,2.749771368629256,-38.081065142
214,2.712669449277617,2.976966492821274,1.904800916903316,2.150200280508037,2.4561553151012037,-2.1975927899817207,2.0044365244586633,0.5046755796958964,-2.2282827290785887,4.830324456008237,1.3221809226518848,-0.3864496181323575,4.6504105995515275,1.602569199931166,1.488036969078693,4.732474926911768,1.5880001795668048,2.43671618970746,7.502069463159668,1.5885713822700482,2.3039354477098883,5.570905268455276,1.1365381410917736,-0.8013240792017696,7.272145945174465,1.4680519401596628,-0.15483777519404363,8.48823687017733,1.8138682667854378,2.290461684731134,7.980675017754294,1.4696130213150942,2.081887836982208,8.667417356115504,1.4858149029865926,2.4858302969881834,7.943986795800773,1.311472319377257,0.04839091494779159,7.79806176690689,1.7173160760398294,-0.07402320051058281,8.9401349564439,1.4136536517400984,-0.31310530989541724,3.8611530717464744,1.784990501374605,0.41796807653619994,4.904640650862422,1.6009562141612201,2.824033313091186,-38.072132395
215,2.724128532084457,2.9296466224496767,1.933047203704738,2.0653842056490905,2.570013279018562,-2.173902298859346,2.0498050127077634,0.6706561747012638,-2.1407442548750755,4.976321692243348,1.578250995489131,-0.38781227567359244,4.647959558364542,1.4967986592233538,1.5429221555540364,4.423952182020278,1.6307820426262207,2.5045008544029383,7.037564882763417,1.692693168962794,2.403102648147005,5.807121001629757,1.582102489210746,-0.7917274554133216,7.45470825273416,1.526328341244938,-0.12430534269181362,7.754468069018643,1.5708930088146638,2.1633690849293736,7.979286158006895,1.5567102475367798,2.597016297539682,7.8041929994509145,1.955957043841978,2.417279447823372,7.653179665754946,1.3792847486291278,0.11187555604617293,8.241653731954552,1.7597208510835811,-0.06092983875419916,8.801222268177064,1.4226692955642628,-0.2838887167920848,3.8357535007424675,1.6203882450021987,0.4665550371940753,4.373869805473692,1.6645624414712248,2.928297047809438,-38.071771477
216,2.815420502280927,2.888308373169853,1.9017098857893961,2.0569362879682638,2.3814502403097926,-2.0763393373679384,2.068719361885093,0.5105977338719833,-2.3679975814144973,4.992022657589777,1.3496758469178958,-0.35383681831836894,4.599452082722148,1.6236208552995925,1.4823896994855972,4.565880225277665,1.4786122063797735,2.4671506888493497,7.266048062534773,1.4850059297822091,2.3521778784894862,5.8452369329326785,1.1109268003734896,-0.6946207436204895,7.344055356076673,1.5252432615908713,-0.19656380526638922,8.447486264657465,1.3100708037650324,2.4936471138410052,8.119440026153358,1.7170740705838088,2.4619081057252017,8.139699972487891,1.51408261964773,2.1028375172008174,8.382905389035676,1.4016613849881212,0.01509031153238983,7.501955431518788,1.8071346341342958,-0.1564610032379403,8.72953516977033,1.5034080217258479,-0.38631786104683,4.0358591105822645,1.7934643499891663,0.40441934741685676,4.369282600859393,1.3963928122634457,2.8810283137252544,-38.076839907
217,2.832640209275163,2.948537195491718,1.8578785196682586,2.0921350720946696,2.50841073852228,-2.2359500444085754,2.101530089747671,0.5153000350618099,-2.0418581392989026,4.837227162686926,1.435494974496518,-0.4570075183122226,4.7766572525809465,1.7192398036683068,1.4973039600269182,4.642402521540057,1.5379338783093748,2.4019030216408233,7.4067578605761275,1.5920737250831276,2.326815344821502,5.597786967908376,1.3832193365325727,-0.8854538803966701,7.394497601257541,1.4289292877247026,-0.23019080153288662,8.386475946752753,1.4250110944778238,2.147923532913514,8.412585502847945,1.511874974490261,2.535591812851832,8.0936215435645,1.8283862914461386,2.230393416811673,7.522998040732989,1.461038907939774,0.05227078125260534,8.628687519113567,1.5975081437500873,-0.3332986319788938,8.393779918568203,1.2026779210571552,-0.2857537711247419,3.9431462017721577,1.520509504368791,0.47762805966017186,4.556168092192284,1.4907643473163774,2.8086501500483494,-38.080534678
218,2.826359451129374,2.886666603785377,2.071683210961854,2.079038001138747,2.4860942580537833,-2.098541997866019,2.1263794217633207,0.6476305340992234,-1.9855708775721232,4.822173414009757,1.79798016804292,-0.39933985066463046,4.701822781995521,1.665379820433281,1.6832467148335304,4.375575046102843,1.456010893848177,2.663574547191335,7.018617347054534,1.5096840388328308,2.6019336296730393,5.6879177372109435,1.7700215987444081,-0.8120505858373503,7.2185049613522025,1.9228389555625351,-0.1174873440086267,7.961417284414374,1.2859945071052672,2.513800780679576,8.214151693869546,1.5948237920618196,2.8242333486978293,7.692932777150789,1.704813434663338,2.4077537430762903,8.551419135592232,2.0689369450504893,-0.2804946735130274,8.44304297591759,1.705800857203122,-0.0798302857531954,7.1473156932498325,2.073951174689716,0.15510068455283757,3.940997894960112,1.5729734961081574,0.46224801192531667,4.2275285252897685,1.4046094050988454,3.103985120945642,-38.077276964
219,2.785103724539244,2.9015863147766625,1.8555820428906813,2.066380738075442,2.5589954325331408,-2.30073797940852,1.9395191905090092,0.6509282947937051,-2.4076788182763043,4.896756261687668,1.6337327773381367,-0.43925245106961847,4.540401587829597,1.6724093920894716,1.425258008719561,4.517075566166607,1.5036258337407187,2.3917329535619767,7.239448047657752,1.5288025664953353,2.277144155076684,5.680109978603083,1.6653297700655516,-0.84845172922674,7.2562210539247065,1.7199625726343923,-0.17153229916820767,8.058007800343331,1.2944994285355285,2.154428912288893,8.378353688677672,1.5301007858884925,2.497258244094217,7.952842964531748,1.7275834688461618,2.1148387831741196,8.38458938595703,1.9358613202641823,-0.24989291312104084,8.622096564612827,1.542782805125241,-0.218122262000111,7.269636156565913,1.7497967893971993,0.12377097766068357,3.8910764143615517,1.595742908373004,0.48472425567480526,4.560719229082782,1.475085014121373,2.795599387396484,-38.068835976
220,2.7948238028578976,2.850354166178303,1.8864972748082636,2.0595942890258305,2.5849537337381308,-2.2123016590533107,2.078239998401424,0.7909215969731175,-2.1963746751004893,4.829862348348905,1.6686568503772587,-0.40255003217068164,4.563309456254805,1.478309084574649,1.4481580915327708,4.549952341158916,1.7029740545743997,2.434545007798853,7.272008165837388,1.7096690316819632,2.3005258040762695,5.6190420837602995,1.682482279040363,-0.818783868810984,7.166683868127871,1.7348351730354943,-0.1412420914264066,8.413153452315132,1.8709530591524188,2.4635065486476524,7.77088194604832,1.8027378491141701,2.0440193785173038,8.321135782876096,1.4878117787336933,2.3067863312788583,7.784893917274017,1.9833030915191816,-0.05294208207586432,8.828058001736093,1.6828285403151038,-0.2841684558650635,7.483537111292061,1.5791867049664745,0.09234409551379728,3.984676524309889,1.4606592825219775,0.43655691991155815,4.558748763456979,1.7172701549967928,2.869606057023477,-38.075774092
221,2.8056763372719575,2.987605621426203,1.862496359232159,2.06930533678257,2.5504978950659516,-2.3753046701937532,2.1099272457598746,0.6983049847982545,-2.0456826867058218,4.7819798903851645,1.429957001226272,-0.4376506047630981,4.815465306425533,1.5778081083756719,1.4516508139113748,4.450623195408233,1.4596346539265321,2.432267960981635,7.189472442984889,1.4051669741596948,2.303762454003868,5.511170415978207,1.3257287963197055,-0.879537879728182,7.446010409725176,1.5253391685116644,-0.21908901116177287,7.926914823660912,1.4810491406462534,2.0570835695496745,8.172285345142294,1.1646221626709716,2.3233899473890607,8.222392107324092,1.5650473620500238,2.475898620815024,7.5428008558540425,1.5340887050251382,0.05039176628248312,8.324006162741442,1.7340331950397065,-0.3195953862279331,8.726797845414213,1.3318249792501742,-0.28350222889108423,3.9417087144890344,1.6591182211314663,0.44252212984969297,4.326316982866631,1.5121095468979207,2.8688677513946046,-38.075956809
222,2.8221387843636143,2.8640855224789914,1.8597622503438105,2.1400829233072507,2.4385678650635065,-2.1518118421354187,1.9956152090464918,0.6128943422272509,-2.1684483731280086,5.047544085360662,1.584657969002889,-0.3719863964879125,4.6731119828391625,1.5658352200574988,1.4737003708557521,4.459048153943252,1.5159620197792474,2.438088043894057,7.192976082495903,1.451593415085473,2.3138819422799433,5.964779447282792,1.6895601022183133,-0.745471213265032,7.309189741946331,1.4889517260666196,-0.0921092452189115,8.248809520382547,1.3642740004161726,2.5398331625912207,8.085617832777384,1.684638488916037,2.2235983082842865,7.7393857439295415,1.285244353129635,2.104891511465897,9.133457688087343,1.5403739469883144,-0.22670369642461977,7.785996824682031,1.2329205775621095,-0.07007228707885592,7.6586788112480235,1.6138869103967102,0.15255198053661564,3.901457547366912,1.3783964506851327,0.4448239366659793,4.470164223608119,1.4764595847336164,2.8650198504949542,-38.076678561
223,2.842291325047493,2.9063201424129623,1.865779536652742,2.0755946917656316,2.4291455663385664,-2.2483220163462465,2.085964918906596,0.509216951647038,-2.1621237278038508,4.912330248321342,1.7713437716915656,-0.40617459625315,4.499798214078166,1.596447524647764,1.4120277649805317,4.595689997844365,1.584979244756377,2.389375371965976,7.269373589282046,1.6913736580252892,2.269049041190544,5.864405993178608,1.8263544548410002,-0.8211916586674392,7.313822622581798,1.7731615891237535,-0.1483054508661294,8.517872746750717,1.5877881865222232,2.4466925466124607,7.820831278835917,1.9520258972215163,2.247215975716665,7.847322039122024,1.5653406117015365,2.0377592991242643,8.946904096182154,1.8325531532203752,-0.2987781705739993,8.064396882303265,1.5436138324796196,-0.04550802714033005,7.513023963919973,1.9309388839255544,0.08675881382512074,4.177579722517417,1.4655086120796144,0.38986669803020263,4.625347800083122,1.4606599111909824,2.7963647763582,-38.078732254
224,2.7444536163012057,2.8734036074984646,1.912640952162765,2.0844047502334715,2.470212406623338,-2.2621949928151848,2.0738218175494043,0.5359029592177743,-2.1485184001821285,4.879756605546121,1.7704200251178965,-0.3724572970408871,4.624811184429642,1.6954790985914416,1.4781693479523081,4.569854010425681,1.457362525256861,2.4659406689847985,7.348833906046884,1.4958549432591295,2.3446634386757483,5.878079911042788,1.8198698949987886,-0.7715909501060263,7.284765776551901,1.7854132367491893,-0.0788076736258858,7.892581818753474,1.5228734549587746,2.082581537930027,8.363252349181257,1.279117830223875,2.4152184806060646,8.564839426775416,1.6838881775979948,2.466627965168596,7.557518729796192,1.9451657684288874,0.1563551072701672,8.759388576955086,1.8655940740963342,-0.2472801961455799,8.080781794819728,1.5492766877573372,-0.01640266819934173,4.005187478673198,1.479760636174,0.43862021553685465,4.497419943365652,1.276498450184935,2.8624422559268647,-38.072073035
