f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,iqa
2.7220220657172804,2.3312068639925307,1.8083352123124818,2.4318390259157887,0.5555019554656903,-1.9626347022457649,2.449400259370144,2.52217582768148,-2.270994732887885,4.209027869982136,0.9996628436309559,-0.023672802453810742,4.548480415356145,2.083861782587865,-0.026638600028476084,7.060106386189589,1.8639621933666601,-0.06569670775727589,7.931403394744721,1.7456489067315328,0.19867462362139315,8.322700337517608,2.0964603433950106,-0.10357841072365348,7.628750231773165,1.6681877865823032,-0.29300083702120744,5.192755153852805,2.4703072496926772,-0.20712327005025624,-38.139210626
2.88125517066549,2.3034260390766237,1.8897421635212055,1.79841974291727,0.43815595107937955,-2.318410311311228,2.206719106048378,2.252743560017109,-2.2727574849999113,4.524718036556892,1.2193259902841533,0.3259699595142692,4.610587014285221,2.0029218375197315,-0.33166004227135787,7.231812176895492,1.9235412551144508,-0.25692934526235395,7.735011409348914,1.7659358493882924,-0.01887680483612406,8.403529705920613,2.1510270485477534,-0.2487386922955873,8.452154539091916,1.7752173499378354,-0.4400886030836581,5.0997436024791,2.0570116817836768,-0.8171903934640902,-38.123699458
2.849186117861682,2.3125377176802937,1.7286529652642293,2.1005435205606737,0.584574313111209,-2.160613544734898,2.2740013870978086,2.4383904084083543,-2.2857674215133916,4.376401886915851,1.385332208176047,0.484448657155322,4.600337695398167,1.815168052699841,-0.49972072314665167,7.0740142196220805,1.9369339008865427,-0.24844600485262455,7.740002827486446,2.1338170334509345,0.03224294250652484,8.2288098023356,2.0358121596697343,-0.4985309890158261,8.411002389947365,1.6809425204599768,-0.16993561643104982,4.893287045320772,1.8830543376600486,-0.8772047595867978,-38.146267307
2.9527586563726462,2.4081995695972243,1.7907520008671458,2.346596204994669,0.6748498295358348,-2.2150187373415076,2.2427292938054313,2.7369298615190742,-2.0950322100991507,4.592362356877141,1.1616402817169127,0.23090191838285326,4.670497644324506,2.0791775062006166,-0.11954637981172792,7.091199102852799,1.9784035569310396,0.21141383641594527,7.379397222398898,1.8290570209346821,0.5082223906253401,8.028356245279362,2.2498488042717057,0.21556700734189496,8.774812367815766,1.794540616363734,0.05129367563446396,5.072330538934045,2.4322460887483244,-0.3210846190713289,-38.143249757
2.8129324298516543,1.8773638316917018,1.928889907543193,2.153291440969858,0.4845576685773024,-2.111529385071562,1.7980865172876597,2.464742640377503,-2.128479182477298,4.6631471393280055,1.226990143144096,0.22649027395356452,4.583015147094934,2.043014294580381,-0.31087988199092875,7.081299277329759,1.903758485464923,-0.18178387328450887,7.740983905195787,1.9700462197317472,0.1585518015451126,8.470491022669469,2.0707465944897487,-0.3577579032808413,7.830023177693907,1.6297369269486153,-0.2593927869026238,4.836529563914393,2.296133352305944,-0.7164303533308205,-38.109259528
2.8485112275372058,2.1138070902914707,1.9583114176826537,2.0305655566464957,0.6527821597840842,-2.0948123296214622,2.142847089435293,2.4494237891777595,-2.1638608643692554,4.52896080784345,1.1551404242047638,0.225530149008183,4.620819609628217,1.964279060747222,-0.33344234576801696,7.097539741722919,1.7990591017301107,-0.25510055689466943,7.652998793687897,1.7587367594113794,0.004080767812421927,8.362275573407054,1.9849843704423424,-0.3740097554803609,7.882055166373294,1.5384264596130486,-0.34694596009146156,4.882022336074766,2.254134223502698,-0.6343369145879644,-38.142445957
2.928253976923981,2.5786808010743925,1.8917735902376285,2.3612351896511576,0.6869033292929153,-1.8562581161960157,2.356867429746226,2.559235816636834,-2.5077790388041934,4.590808077805726,1.106664173813442,-0.05507888612512193,4.444205132982716,2.108655709957151,0.14493651737115024,6.959188721425454,1.9273496539726458,-0.014663821883933375,7.705517801187362,1.714526641922177,0.11421997122030679,8.347693854393068,2.1050208494326297,0.03935647315791485,7.284317761473116,1.8516490302112412,-0.3018043895166084,4.973090890040555,2.4945540639320996,-0.09506732457048195,-38.14084285
3.0006076108895217,2.419837216316047,1.7449591288144601,2.274466679213998,0.4515618167429578,-2.1999646195581506,2.2268320872519842,2.4492370169920674,-2.0188884379308636,4.658086882494409,1.4570448691028741,0.4448369784911186,4.676302171811423,1.7728071511276229,-0.5113638710133784,7.194185264096866,1.6412176868385673,-0.39783641194487684,7.715999617845274,1.5750701402855607,-0.1252716067017087,8.398726800419064,1.819984500333737,-0.5298543979682758,7.756401322307673,1.373183822694595,-0.5422670627890738,4.89556108905805,1.7711788737028706,-0.9120070885747171,-38.147472374
2.9357524868327163,2.123288447255773,1.880835073420929,2.463077925957133,0.4060864673779742,-2.2297750042469207,2.1242830776414956,2.479115825750704,-2.3006101673585815,4.58519037041829,1.1103935889146357,0.11796035001523641,4.6345382030105675,2.1090963629046238,-0.11972505236614499,7.113302416042853,1.9213694190992912,-0.12341161292039042,7.919438593439044,1.8022665022367308,0.1091122758992041,8.793385375514243,2.1197617244948748,-0.2411692265892799,7.560087138782769,1.697929639184741,-0.3276367512444222,4.894373458753909,2.422753861812202,-0.5563812099621461,-38.143659173
2.831900230729233,2.178967769621813,1.9749155679890367,2.195533589970455,0.5609519464425523,-1.988546400511908,2.1035083000046035,2.4377523792730824,-2.1760006343683056,4.548048071928802,1.1213859178175285,0.15332718708097767,4.510584222708863,2.0900929623902202,-0.2249582829576983,7.133460457955796,1.9726809426488532,-0.2111365334316513,8.316539739068782,1.9243795680987978,0.05260490838378512,8.385808576107502,2.1737884983517635,-0.3582951512883185,7.635311180689952,1.6748922095154317,-0.31942936352394213,4.552595232899534,2.4375377092875166,-0.5859632735336078,-38.145623727
2.876855908792609,2.1876060666247756,1.9675470668578199,2.1863486573752366,0.6272249607507249,-2.394201417219089,2.1008029495099856,2.5524082608922707,-2.124080672578585,4.8079698170524665,1.3287193609358587,0.2922925373186483,4.242257163535867,2.0056911352333917,-0.4903636649900105,6.98724972542698,1.9507942279873334,-0.43792499571838056,7.401968479387417,1.7988174665968573,-0.14406191241471827,7.683283476610526,2.246142540547196,-0.4733671425401507,8.0865892226151,1.8017640450221712,-0.6710995468239673,4.227429631947364,2.080963593376688,-1.0137028460514004,-38.143488387
2.79154840215671,2.4545296265955794,1.890902884474523,2.255228083081279,0.6765854752590095,-2.2203831300798553,2.0746572305248696,2.5547813422382495,-2.3310852092692733,4.473267215549499,1.1159391677592925,0.1591427975145138,4.522729270598557,2.129877985628321,-0.1497767863029375,6.979171857683294,1.9408189037358905,-0.12447772283351025,7.695725105114472,1.877521452964633,0.17947570864439116,8.570275805379076,2.132746257730006,-0.24355980177439093,7.475436256085316,1.671442895180393,-0.2782584068055587,4.641207926939347,2.3475219275269694,-0.6817489772050933,-38.142953577
2.8172479269516066,2.0604753655887507,1.955779699400979,2.2133612837425374,1.0568187927323986,-2.2391815268492534,2.035167940376518,2.6225536481050846,-2.5613002797663027,4.520566064699956,1.2140791287959483,0.3164645859779519,4.435418460170451,2.0736839780152336,-0.2655919842686057,6.9902060805077735,1.955440667320198,-0.13375510114582534,7.402638618853204,1.8479331978279334,0.15114761167486612,8.116983267503494,2.1748104467238876,-0.19452996352961446,7.820743586813585,1.7515528625465313,-0.30389805084068217,4.85201845523844,2.3281519826932113,-0.6513825501564348,-38.139779728
2.998823295838903,2.087635515980844,1.6915837084880556,2.099317623305948,0.27981940430919877,-2.88601218724481,2.0935303796391875,2.276075450763384,-2.274744146448821,4.589583067039766,1.244461043383765,0.35420229773061707,4.58566762365266,1.9101981859192807,-0.3923484299799645,7.121676392055287,1.7896729641780327,-0.25475800848894276,7.789456226494797,1.8790622888612016,0.034416763660012846,8.62811859152399,1.9165027656968732,-0.42495258206268444,7.8865694282103025,1.5233072320871792,-0.30175620925252966,5.081728810363503,2.1217656052264124,-0.795608390806376,-38.145759122
2.922265492955662,2.241985993126997,1.8075121420258138,2.2178236507690987,0.7234379572234363,-2.3518525901211134,2.111881642768714,2.66824909534908,-2.4206206466455913,4.621023995270216,1.1655923553645116,0.20599878483258283,4.656909139726008,2.0797532702668486,-0.1947214313921923,7.34075085340097,1.9583636165920926,-0.04321698560823698,8.135038267973965,1.8473118062561846,0.2097366624271205,8.456226547136797,2.190712885643814,-0.08766084137747866,8.44217083074239,1.7804154000348296,-0.20415897830158625,4.99098984409044,2.377497667938952,-0.5266539798196193,-38.146517423
3.0791305915222265,2.2268248721246056,1.7866668429689052,2.3062102462864065,0.5470185910496059,-1.9616489761591183,2.215135599542554,2.5082007971683558,-2.55175046146829,4.558812932283159,1.0748986934545977,0.02866370051101728,5.095609179825805,2.0063502977984373,-0.12291058044065564,7.439564691924695,1.741903876400846,-0.3394246406134238,8.546788106496646,1.6433608826041244,-0.12050996161261426,9.08856382291407,1.9167204507333984,-0.4575535039268582,7.028068969538052,1.4978984696940227,-0.5951940502456315,5.2382832997233715,2.2947575724004152,-0.4484486777336155,-38.143886495
2.9230837096872984,2.210915651592318,2.0384246347059323,2.1143690273873723,0.5326768248067336,-1.827218870638672,2.1344514738699556,2.4165710161074245,-2.3565760070005233,4.575896367954424,1.1267834944503514,0.14870434629664006,4.629819331031306,2.059967425261953,-0.2682786111712253,7.2460203080586885,1.8722866070230468,-0.31404345736013217,8.90133104468551,1.782453601338743,-0.10126856230276955,8.562448414755552,2.0656149236133405,-0.4396057302303296,7.66203606958526,1.6702948722530828,-0.5304351428201398,4.872237873297059,2.3710559243359186,-0.6148396309353646,-38.145771865
2.939453752919002,2.087245698843184,1.9639244132311082,2.032831801275403,0.5985806180743092,-2.3047011840738985,2.1265986437684608,2.4798907203757943,-2.156020802819075,4.549933205604468,1.1457671299144994,0.22998201065972215,4.699413332492785,1.98769028293524,-0.327997013801477,7.214622952399577,1.8747592685651344,-0.21986429562073548,7.636575300573694,1.8074792968584137,0.05886376035471142,8.652984309469465,2.0587420593709047,-0.300316155869667,7.681786645459108,1.6442358001037427,-0.36010244195119473,4.98273574081262,2.1805083177105105,-0.771101324911332,-38.139695186
2.9729484503668653,2.3760511009011047,1.9404282478632457,2.3359395994226766,0.6067078272217271,-2.187574993747964,2.186923884427202,2.5828158613817185,-2.024126234998548,4.685844124227881,1.2976766156680268,0.35040077057266567,4.556496445212668,1.8444136538489946,-0.5271609707909282,7.036373298417819,1.5220065868329609,-0.5466020728665347,8.338592672548044,1.4483921815758631,-0.28229720522991686,8.32515939639854,1.7384946991761163,-0.598082542467579,7.362255362529414,1.2863867543245633,-0.7928694250331039,4.796504138271122,1.933455706811574,-0.9639518301190932,-38.144283221
2.9024946752315466,2.511585677511949,1.781354891014517,2.3460977469557642,0.7644126396030829,-2.232368934826282,2.1451702690960075,2.5798285103827103,-2.236148987240898,4.459196973218691,1.1061852096789304,0.1909162834247417,4.612910255585283,2.0657769196632465,-0.12281877295294688,7.204633212507069,1.9975042204659799,0.18770014485207878,7.845133983834358,1.8970660785162339,0.5085107568838138,8.278265153854887,2.253559213855864,0.19938810326207218,8.410548963969344,1.783255322603627,0.029084209507717354,4.857272417360055,2.5168115313343336,-0.16328565085833216,-38.1392696
2.883218608952186,2.211538814137962,1.8271120977458002,2.005010998569494,0.6313240471434471,-2.145360919762378,2.080738137297229,2.541804897418173,-2.262899607672848,4.649367808226347,1.1864574189788502,0.221037857514009,4.600137190851011,2.0433727277617084,-0.2943129877930989,7.1360283444425,1.8836771255231604,-0.20137562882313567,7.632434029239183,1.7204422336881697,-0.004574809336912462,8.352664359433913,2.090495264459319,-0.16942914738511772,8.086574542306261,1.7469360598790649,-0.4658861919421007,4.996735787203501,2.2688599234296816,-0.7137887179338215,-38.141538121
2.9523087066498,2.5156270164450976,1.8658197975980158,2.516889570179645,0.6334132350769056,-2.1878745307595686,2.2990444941853485,2.6227636213865093,-2.3361771931866557,4.608729340180812,1.1328788884895864,0.1554104105381231,4.53208344905996,2.1326237146735876,-0.04255313934917524,7.13327502425475,2.0239966376781253,0.21948445011897103,7.3021968076270625,1.7965645228431868,0.4135184468732666,8.20663280791815,2.2255659496159645,0.36980976290746337,8.754706006376876,1.9525551232775755,0.013360141629134594,4.821395373685044,2.483826347724722,-0.2740098102677938,-38.137368814
2.829182834368841,2.0243219230566694,1.8625184755696498,1.9483265889469434,0.6850272821304818,-2.145077018865742,2.1345845974664,2.5467114455426225,-2.6478820298426786,4.563956576905922,1.283432399785227,0.3546532152612362,4.593368086496228,1.9272976797154275,-0.40445512308295145,7.102401858362775,1.8976871757646185,-0.18428243069636527,7.802416341460114,2.010447712021673,0.1350524337197429,8.283509265108105,2.025712802768731,-0.4553866239595392,7.821626430554411,1.5933359917817074,-0.150462243456472,4.781810586633074,2.1947115326104276,-0.8478074660998228,-38.136973686
2.81742271841824,2.3496073682223866,1.9060716148531625,2.2100780481537887,0.46637298399747773,-2.1691547623067295,1.8957083252404359,2.354060245443015,-2.242838982672548,4.5184726971972635,1.2238598717706268,0.3240576857717403,4.554942385560667,1.8619642110526289,-0.4590480943501366,7.105486796164966,1.7526286152278696,-0.2888582746646125,7.392266080760142,1.7371948189142319,0.0021610719282714455,8.281175884177248,1.955946044440648,-0.3835661914908846,7.726625730375868,1.5214000261668508,-0.387422954794549,4.772069533895465,2.1078825454406265,-0.8090064825737554,-38.135701345
2.7866407367425663,2.163827504141766,1.8762721067577373,2.0710900237369363,0.5889349438879944,-2.094412055976804,2.0320709598363798,2.493066496683659,-2.529064093922992,4.406752936778942,1.2109329875871702,0.34881171576976056,4.771545478241606,1.946997993212288,-0.397220849857656,7.39164164278617,1.8454387447402116,-0.3115981550337779,7.77618213964525,1.7667569971135886,-0.05128802105793049,8.44939235567216,2.0550196833327066,-0.3801854401605177,8.255291550045532,1.6572299089165885,-0.49464635664801404,4.726086440984249,2.2032205638412927,-0.7735889184164414,-38.140973587
2.8781769345123642,2.439497284220003,1.7504283162568897,2.2781820827381614,0.7180088833461213,-1.998468298756701,2.4337282124122277,2.6437847299698447,-2.115263450596764,4.67100429428167,1.1427107100696139,-0.005866896683188922,4.585295833328937,2.102786540821236,-0.047865672758796274,7.137541718119559,1.942281254717097,-0.07013872391360118,7.76984228201807,1.6369288289157187,-0.038899397158877885,8.541370355106753,2.064394025052335,0.14068779630700445,8.009802684897698,2.0056659016363647,-0.400148266231444,5.171378353566827,2.510432574117617,0.07778288985241495,-38.145469493
3.0228311775169763,2.1724972969812093,1.9403660583903368,1.9778654603534862,0.4838312011114332,-2.102003818792673,2.097619395406902,2.2825559214996805,-2.278546920302746,4.984244092226742,1.3085807365617363,0.22904753475607792,4.326619373416874,1.9782728038919883,-0.43767623297854524,6.8822670931966154,1.8678306723792606,-0.345091321734268,7.575615851016945,1.845165075681742,-0.05735188084753628,8.130911167532163,2.0635128532327065,-0.45412228395627763,7.50541597846355,1.6024170622811906,-0.4651626030513132,4.4475678018083595,2.3944981105073904,-0.775569296931994,-38.135919938
2.861730340991604,2.0733854338355364,2.0048053819151623,2.1985492494344694,0.9282374081499204,-2.1159957658564412,2.1570771857408566,2.549261729509028,-2.5636025557788167,4.490194974666611,1.2474330643696403,0.3659733850010822,4.6486058265291526,1.9414613420362659,-0.3949928964088067,7.237419852351251,1.8844948457488246,-0.20732129176992467,7.477151504451416,1.877740083063563,0.09637359526496898,8.76974572772042,2.0278849452287093,-0.3240090843874764,7.952025606711265,1.6219507808489548,-0.26317430518056567,4.932324156204882,2.1543642446331113,-0.7554359364696884,-38.144163266
2.8921588472918693,2.2365538394677817,1.8108146928574473,2.1504689435693636,0.7161587515806996,-2.2697109840950533,2.087032332330855,2.937348447198771,-2.171047603039438,4.530334933998417,1.1189622424979975,0.155608196479939,4.4418053286410135,2.0675779924161684,-0.22433844327642613,7.0823014876419,1.9329828817768404,-0.17033696942986487,7.710942982962277,1.8221956408006377,0.07915717585695208,8.373204480482078,2.1503975518443736,-0.16388422812383732,7.960530507443772,1.7746390248091322,-0.37468765122125686,4.946685698450965,2.335492155337123,-0.5683472520550978,-38.143925648
2.890114444782638,2.3538491496194265,1.9168301109434334,2.082678562238802,0.8120250981169516,-1.940354554551833,2.0978180336205763,2.598481768983277,-2.517824951330288,4.632912958462365,1.1567415612182692,0.16794706061663403,4.257718831828118,2.1712094201656154,-0.15185687007783838,7.030385399922281,2.1243730766840265,-0.12437428004837692,7.661707311541894,1.85507165549477,0.004079579792566615,8.170274519572335,2.329217637377334,0.11735265236285249,8.332681685153284,2.1483631555365905,-0.46264064549679274,4.443112363921381,2.532394404705998,-0.5265954840897181,-38.137137098
2.914898030689728,2.070577360050828,1.8908436300921332,2.16455375577314,0.813210920646744,-2.1509286350730137,2.1761492684105948,2.607881663116373,-2.2471966700814368,4.677497294649008,1.1455264293221656,0.08706149162605634,4.707109854788162,2.0501525331448778,-0.2167481682955334,7.101733451205813,1.7816116235184083,-0.277230303820247,7.910256530647662,1.7444117156630818,0.013792236585331812,8.849709535331245,1.9373434446480022,-0.4281664336763394,7.211689593408426,1.4809925554236307,-0.4450621250088466,4.957015678177234,2.472433219784077,-0.4468466818478896,-38.143414439
2.842068045381346,2.0454959504476284,1.8329408484425807,2.0763052306707808,0.585444533177128,-2.1869665048917897,2.074193364782639,2.46994792567908,-2.434669750645765,4.582156621404193,1.2612408880983554,0.3319357256726853,4.478810360036926,1.9442114501559187,-0.4301861985152041,7.205080477387825,1.8364968989767514,-0.31667163542340604,7.448946209096779,1.766661631623527,-0.03602852717341746,8.59121385765307,1.994102351963598,-0.43909925876929173,7.814063109959754,1.6133038318720334,-0.4420620995617359,4.6829698076623325,2.17876591135306,-0.841831078290866,-38.141191534
2.923088223164457,2.425921762812944,2.037919100597215,2.3554797411732142,0.6710376461313075,-2.0326573248572912,2.358891584236692,2.590600438582497,-1.8834327086392633,4.582921094447637,1.1186040095319223,0.14013441844159838,4.7240748986094045,2.059261510033513,-0.14321695895520128,7.270584237515198,1.9571569526579256,0.17413507230638864,7.095686894454915,1.6624761314178516,0.31658855164931515,8.396644561532325,2.130365422486667,0.44677918822785245,9.120777088000528,1.9757806876867088,-0.05259473677655717,5.35875146482414,2.4747577918028605,-0.1899817602596929,-38.144030383
2.945048032694191,2.439668910361758,1.9119739398125628,2.4478744945003834,0.5660049704265971,-2.0437107045924714,2.2322805604381264,2.4684836720366876,-2.1081570317658715,4.687788856371605,1.3694386915921186,0.3882808275128413,4.784310641289113,1.723669022812846,-0.4724668454140865,7.099412380398227,1.4796189767664822,-0.3357416512942945,7.426851974712979,1.3718444156010547,-0.008286974158307613,8.800105687338176,1.6650397708431512,-0.4045019345272522,7.443108493781665,1.2035342226335737,-0.4906590553817189,4.946777636766696,1.7578556032402366,-0.9027332500937852,-38.146551857
2.615216572400873,2.123845381179639,2.005998099883857,2.1569636295788173,0.7482566721365544,-2.3368469171855937,2.2104584187204646,2.445142385022973,-2.4374669255815973,4.4181320907286565,1.2204074513032392,0.30396636700891017,4.420794499598077,2.027420395464665,-0.3905697583503631,7.048485168876232,1.8782502063614028,-0.2631347944279128,7.0408813041769776,1.7379747815421756,0.015235100181257276,8.267907133950457,2.137759268356879,-0.27436357043083265,8.166499528343072,1.7294246690614548,-0.4575133300102607,4.879614211329254,2.2152910326016646,-0.8309256737828491,-38.144446687
3.0383348244268347,2.4914418652823125,1.9560941721124407,2.462802784370891,0.5315736045812067,-1.995504880353178,2.2089199018229313,2.3896967630442445,-2.0939860672140296,4.655189221544974,1.368124600319028,0.4242463438794406,4.8652196013909546,1.696680386923012,-0.49343612504741446,7.280872721792278,1.4071280754347941,-0.3821011353302326,8.071805343181264,1.3780121447803477,-0.10059113965794071,8.896221059502649,1.5816963545142004,-0.4547942665668843,7.4943769451794875,1.1419819501553425,-0.539096278128244,5.044835439271229,1.7856248741746776,-0.8808269383692003,-38.139760361
2.7335623550200703,2.5480430814444954,1.8720584996217091,2.4095006349069017,0.6672482166219111,-2.2749248375995412,2.4286004864873907,2.559365292887368,-2.07967372452248,4.470429520047222,1.133207773540004,0.17508810133941727,4.326776179812613,2.219001403958002,-0.06667393429372996,6.969038521607955,2.1072021592690184,0.031172318705639277,7.455605107710366,1.8811851209196904,0.2429225959002713,8.158494472479724,2.3309963851942754,0.18339791302702563,8.280147425585689,2.03581104894869,-0.22258831645824845,4.861676596192532,2.4011932222260053,-0.6911531607765274,-38.13536555
2.916060090432852,2.4689969285371243,1.9496281567001785,2.5849688573394745,0.6378202001499607,-2.1689588404591733,2.540741171824817,2.6380027342204255,-1.7770502051646868,4.590437202412221,1.1203671025780915,0.10343790241810435,4.603211438193979,2.1164563193130608,-0.03971489244743577,7.261048194818324,1.984251488016308,0.12408106310368416,7.213530308353586,1.703563423036929,0.26828980162137134,8.551362155688938,2.1583572715250177,0.32319223140290204,8.646017407897972,1.9621710360045508,-0.12115824801497957,5.0763532477213,2.5142182427778508,-0.18836520203220697,-38.133181715
2.828989465257321,2.356819876768628,1.7155251611278821,2.382505290287455,0.5771777721095795,-1.9104925093267344,2.473454632462457,2.4900963963467615,-2.2739853796022214,4.273431483270114,1.4447481044357267,0.5338448183164852,4.579561748082508,1.751838337540449,-0.5249882449143258,7.1691815765597555,1.7080125441306948,-0.41732284752460885,7.647520122761123,1.6580882887025825,-0.1262917498826077,8.490550076660154,1.9619478942952748,-0.47489559675862897,8.55330012998841,1.5073048614426305,-0.5688778345797685,4.668554725960083,1.579948595925084,-0.9602632774026539,-38.140903744
2.8052181628299784,2.093745259126858,1.937708947073546,2.3374580785269248,0.46014299540311604,-1.984734970166951,2.231062808656668,2.5885942309272494,-2.031337034578826,4.497781611174782,1.3130898198433765,0.39962415239353377,4.5263749096371875,1.8737459258747104,-0.459547009615073,6.994041181162841,1.7342233845058257,-0.33271284071336293,7.621493813858202,1.7073138063224227,-0.05684804815091572,8.39472627377824,1.8674841989585784,-0.4793537792814147,7.907992731666153,1.4911299721338072,-0.45578278064317673,4.595035658716354,1.9618746774366929,-0.9009608168067494,-38.146797584
